Barcode1,Barcode2,Barcode3,Brand code,Category,Type,Brand Name,Size,Strength,Retailer margin,Round Off,Special Purpose Fee,MRP,Bottle/case
8908000055025,,,0201152008/0049,IMFL,Wine,Four Seasons Chenin Blanc White Wine,375 ml,12.5 %V/V,24.35,2.77,10,385,24
8908000055018,,,0201152008/0049,IMFL,Wine,Four Seasons Chenin Blanc White Wine,750 ml,12.5 %V/V,48.7,0.53,10,755,12
8908000055049,,,0201152008/0051,IMFL,Wine,Four Seasons Sauvignon Blanc White Wine,375 ml,12.5 %V/V,27.45,0.37,10,430,24
8908000055032,,,0201152008/0051,IMFL,Wine,Four Seasons Sauvignon Blanc White Wine,750 ml,12.5 %V/V,48.4,0.22,10,750,12
8908000055087,,,0201152008/0050,IMFL,Wine,Four Seasons Shiraz Red Wine,375 ml,12.5 %V/V,27.45,0.37,10,430,24
8908000055070,,,0201152008/0050,IMFL,Wine,Four Seasons Shiraz Red Wine,750 ml,12.5 %V/V,54.91,0.74,10,850,12
8908000055759,,,0201152019/0005,IMFL,Wine,Four Seasons Vintner's Reserve Select Barrels Cabernet Shiraz,750 ml,14.5 %V/V,100.16,3.93,10,1545,12
8908000055759,,,0201152016/0018,IMFL,Wine,Four Seasons Vintners Reserve Select Barrels 2011 Cabernet Shiraz,750 ml,14.5 %V/V,100.16,3.93,10,1545,12
8908001455510,,,0201152018/0001,IMFL,Wine,Fratelli Sette,750 ml,13.5 %V/V,135.72,0.48,10,2085,12
8908001455398,,,0201152014/0026,IMFL,Wine,Fratelli Shiraz Rose,750 ml,12.5 %V/V,50.93,1.49,10,790,12
8908001455534,,,0201152013/0026,IMFL,Wine,Fratelli Wines Cabernet Franc Shiraz,375 ml,12.5 %V/V,30.07,0.31,10,470,24
8908001455312,,,0201152013/0026,IMFL,Wine,Fratelli Wines Cabernet Franc Shiraz,750 ml,12.5 %V/V,60.15,0.63,10,930,12
8908001455190,,,0201152013/0024,IMFL,Wine,Fratelli Wines Cabernet Sauvignon,750 ml,12.5 %V/V,62.6,3.15,10,970,12
8908001455268,,,0201152013/0028,IMFL,Wine,Fratelli Wines Chardonnay,375 ml,12.5 %V/V,31.3,1.57,10,490,24
8908001455251,,,0201152013/0028,IMFL,Wine,Fratelli Wines Chardonnay,750 ml,12.5 %V/V,62.6,3.15,10,970,12
8908001455244,,,0201152013/0029,IMFL,Wine,Fratelli Wines Chenin Blanc,375 ml,12.5 %V/V,25.77,1.06,10,405,24
8908001455237,,,0201152013/0029,IMFL,Wine,Fratelli Wines Chenin Blanc,750 ml,12.5 %V/V,51.54,2.12,10,800,12
8908001455381,,,0201152014/0011,IMFL,Wine,Fratelli Wines Classic Chenin,375 ml,12 %V/V,22.08,2.44,10,350,24
8908001455374,,,0201152014/0011,IMFL,Wine,Fratelli Wines Classic Chenin,750 ml,12 %V/V,44.17,4.87,10,690,12
8908001455497,,,0201152019/0002,IMFL,Wine,Fratelli Wines Classic Marlot,375 ml,12 %V/V,25.77,1.06,10,405,24
8908001455480,,,0201152019/0002,IMFL,Wine,Fratelli Wines Classic Marlot,750 ml,12 %V/V,51.54,2.12,10,800,12
8908001455367,,,0201152014/0010,IMFL,Wine,Fratelli Wines Classic Shiraz,375 ml,12 %V/V,44.17,4.87,10,350,24
8908001455350,,,0201152014/0010,IMFL,Wine,Fratelli Wines Classic Shiraz,750 ml,12 %V/V,22.08,2.44,10,690,12
8908001455527,,,0201152013/0021,IMFL,Wine,Fratelli Wines Gran Cuvee Brut Sparkling,750 ml,12 %V/V,87.18,2.42,10,1345,12
8908001455336,,,0201152013/0027,IMFL,Wine,Fratelli Wines Merlot,750 ml,12.5 %V/V,68.75,4.14,10,1065,12
8908001455329,,,0201152013/0023,IMFL,Wine,Fratelli Wines Sangiovese,750 ml,12.5 %V/V,68.75,4.14,10,1065,12
8908001455503,,,0201152022/0009,IMFL,Wine,Fratelli Wines Sangiovese Bianco,750 ml,12.5 %V/V,64.76,0.04,10,1000,12
8908001455213,,,0201152013/0025,IMFL,Wine,Fratelli Wines Sauvignon Blanc,750 ml,12.5 %V/V,54.61,0.27,10,845,12
,,,0201152021/0021,IMFL,Wine,Frizzano Italian Collection Bainco White Sparkling Wine,750 ml,11 %V/V,32.66,0.71,10,510,12
,,,0201152021/0022,IMFL,Wine,Frizzano Italian Collection Forte Strong Sparkling Wine,750 ml,15.5 %V/V,32.66,0.71,10,510,12
8906071330454,,,0201152021/0023,IMFL,Wine,Frizzano Italian Collection Rosato Rose Sparkling Wine,750 ml,11 %V/V,32.66,0.71,10,510,12
8906071330461,,,0201152021/0024,IMFL,Wine,Frizzano Italian Collection Rosso Red Sparkling Wine,750 ml,11 %V/V,32.66,0.71,10,510,12
8906071330119,,,0201152018/0021,IMFL,Wine,Frizzano Sparkling Wine Semi Dry,750 ml,11 %V/V,54.5,1.99,10,845,12
8904014875208,,,0201152018/0011,IMFL,Wine,Goana's Premium Fortified Wine,750 ml,,,,,260,12
8908000055452,,,0201152012/0078,IMFL,Wine,Golconda Premium Red Wine,750 ml,14 %V/V,18.63,0.28,10,295,12
8908000055452,,,0201152020/0015,IMFL,Wine,Golconda Premium Sweet Red Wine,750 ml,14 %V/V,18.63,0.28,10,295,12
8906071330300,,,0201152018/0024,IMFL,Wine,Good Earth Antaraa Cabernet Shiraz Wine,750 ml,14 %V/V,60.37,2.19,10,935,12
8906071330140,,,0201152019/0004,IMFL,Wine,Good Earth Bella Shiraz Rose Wine,750 ml,13 %V/V,49.81,3.67,10,775,12
8906071330157,,,0201152018/0022,IMFL,Wine,Good Earth Blanca Chenin Blanc Wine,750 ml,13 %V/V,49.81,3.67,10,775,12
8906071330133,,,0201152018/0023,IMFL,Wine,Good Earth Bleu Shiraz Cabernet Wine,750 ml,13 %V/V,49.81,3.67,10,775,12
8901700002047,,,0201152014/0019,IMFL,Wine,Grover Art Collection Cabernet Shiraz,375 ml,14 %V/V,27.33,2.24,10,430,24
8901700002030,,,0201152014/0019,IMFL,Wine,Grover Art Collection Cabernet Shiraz,750 ml,14 %V/V,,,,750,12
8901700010028,,,0201152014/0018,IMFL,Wine,Grover Art Collection Chenin Blanc,375 ml,13.5 %V/V,24.1,1.59,10,380,24
8901700010011,,,0201152014/0018,IMFL,Wine,Grover Art Collection Chenin Blanc,750 ml,13.5 %V/V,48.2,3.19,10,750,12
8901700030113,,,0201152019/0006,IMFL,Wine,Grover Art Collection Rose,750 ml,13.5 %V/V,48.2,3.19,10,750,12
8901700006014,,,0201152014/0017,IMFL,Wine,Grover Art Collection Sauvignon Blanc,750 ml,14 %V/V,48.2,3.19,10,750,12
8901700090518,,,0201152021/0005,IMFL,Wine,Grover Cabernet Shiraz Reserve Collection,375 ml,14 %V/V,29.93,2.5,10,470,24
8901700090358,,,0201152021/0005,IMFL,Wine,Grover Cabernet Shiraz Reserve Collection,750 ml,14 %V/V,59.86,0,10,925,12
8906027340414,,,0201152021/0015,IMFL,Wine,Grover Chene Grand Reserve - Tempranillo,750 ml,14 %V/V,127.84,0.88,10,1965,12
8901700090365,,,0201152021/0018,IMFL,Wine,Grover Chenin Blanc Reserve Collection,375 ml,13.5 %V/V,29.1,0.23,10,455,24
8901700090358,,,0201152021/0018,IMFL,Wine,Grover Chenin Blanc Reserve Collection,750 ml,13.5 %V/V,58.19,0.46,10,900,12
8901700090990,,,0201152021/0003,IMFL,Wine,Grover La Reserve Icon Blanc Wine,750 ml,14 %V/V,80.02,1.89,10,1235,12
8901700090976,,,0201152021/0002,IMFL,Wine,Grover La Reserve Icon Red Wine,750 ml,14 %V/V,80.02,1.89,10,1235,12
8901700090457,,,0201152021/0004,IMFL,Wine,Grover Sauvignon Blanc Reserve Collection,750 ml,14 %V/V,55.22,0.9,10,855,12
8901700100057,,,0201152021/0001,IMFL,Wine,Grover Soiree Brut Magnifique,750 ml,12.5 %V/V,87.45,3.2,10,1350,12
8901700002030,,,0201152020/0008,IMFL,Wine,Grover Vineyards Cabernet Shiraz Art Collection Red Wine,750 ml,14 %V/V,,,,492,
8901700005017,,,0201152014/0015,IMFL,Wine,Grover Vineyards La Reserve,750 ml,14 %V/V,67.58,1.94,10,1045,12
8901700060016,,,0201152020/0008,IMFL,Wine,Grover Vineyards La Reserve Blanc,750 ml,14 %V/V,67.58,1.94,10,1045,12
8901700007035,,,0201152012/0012,IMFL,Wine,Grover Vineyards Viognier Art Collection White Wine,750 ml,13.5 %V/V,,,,492,12
8906073180828,,,0201152020/0003,IMFL,Wine,J'noon India Red Wine,750 ml,13.5 %V/V,300.03,3.88,10,4600,12
8908001455602,,,0201152016/0020,IMFL,Wine,Kyra Premium Red Wine,375 ml,12 %v/v,,,,200,24
8908001455596,,,0201152016/0020,IMFL,Wine,Kyra Premium Red Wine,750 ml,12 %v/v,24.51,0.33,10,385,12
8908001455626,,,0201152016/0019,IMFL,Wine,Kyra Premium White Wine,375 ml,12 %v/v,,,,200,24
8908001455619,,,0201152016/0019,IMFL,Wine,Kyra Premium White Wine,750 ml,12 %v/v,24.51,0.33,10,385,12
8906003210519,,,0201152006/0040,IMFL,Wine,Madera Nashik Valley Red Wine,750 ml,11.5 %v/v,,,,345,12
8906003210311,,,0201152006/0041,IMFL,Wine,Madera Nashik Valley White Wine,750 ml,11.5 %v/v,,,,345,12
8906003211820,,,0201152022/0004,IMFL,Wine,Mosaic Red Wine,750 ml,11.5 %v/v,51.09,3.99,10,795,12
8906003211837,,,0201152022/0005,IMFL,Wine,Mosaic White Wine,750 ml,11.5 %v/v,51.09,3.99,10,795,12
8906073181559,,,0201152022/0015,IMFL,Wine,Mosso Peach Wine,750 ml,12 %v/v,28.78,0.05,10,450,12
8906073180125,,,0201152022/0007,IMFL,Wine,Ms Chardonnay/ Sauvignon Blanc,750 ml,12.5 %v/v,90.25,0.41,10,1390,12
8906073180613,,,0201152022/0008,IMFL,Wine,Ms Sangiovese Rose,750 ml,12.5 %v/v,90.25,0.41,10,1390,12
8906073180118,,,0201152021/0006,IMFL,Wine,Ms Sangiovese/cabernet Franc/syrah,750 ml,12.5 %v/v,90.25,0.41,10,1390,12
8906003210939,,,0201152018/0025,IMFL,Wine,Nashik Port Gold Sweet Red Wine,750 ml,12.5 %v/v,29.88,3.34,10,470,12
8906073180804,,,0201152018/0002,IMFL,Wine,Noi Sparkling,750 ml,12 %v/v,72.11,2.76,10,1115,12
8906073181481,,,0201152022/0011,IMFL,Wine,Noi Sparkling Rose,750 ml,12 %v/v,72.11,2.76,10,1115,12
8906073181238,,,0201152020/0010,IMFL,Wine,Noi Spritzer Classico,250  ml,8 %v/v,9.6,3.2,10,160,24
8901700100910,,,0201152021/0020,IMFL,Wine,One Tree Hill Mulled Wine,375 ml,12 %v/v,23.22,0.02,10,365,24
8901700100903,,,0201152021/0020,IMFL,Wine,One Tree Hill Mulled Wine,750 ml,12 %v/v,46.45,0.05,10,720,12
8906003211448,,,0201152009/0008,IMFL,Wine,Port Wine 1000,750 ml,13 %v/v,18.88,1.38,10,300,12
8906003212209,,,0201152022/0002,IMFL,Wine,Rasa Cabernet Sauvignon,750 ml,14 %v/v,150.94,2.79,10,2320,12
8906003211367,,,0201152022/0001,IMFL,Wine,Rasa Syrah,750 ml,14 %v/v,111.8,1.06,10,1720,12
8906003210922,,,0201152022/0003,IMFL,Wine,Rasa Zinfandel,750 ml,14 %v/v,105.87,1.64,10,1630,12
8901700050017,,,0201152018/0006,IMFL,Wine,Raya Red,750 ml,13.5 %v/v,28.81,4.59,10,455,12
8908013860067,,,0201152020/0020,IMFL,Wine,Resvera Lite Jamun,375 ml,11 %v/v,,,,510,24
8908013860043,,,0201152020/0020,IMFL,Wine,Resvera Lite Jamun,750 ml,11 %v/v,65.3,1.92,10,1010,12
8908013860050,,,0201152020/0019,IMFL,Wine,Resvera Pure Jamun,375 ml,12 %v/v,44.52,4.5,10,695,24
8908013860036,,,0201152020/0019,IMFL,Wine,Resvera Pure Jamun,750 ml,12 %v/v,89.04,3.99,10,1375,12
8906071330089,,,0201152018/0018,IMFL,Wine,Rio Spritzer Fizzy Wine Cooler Cranberry,330 ml,8 %v/v,8.83,0.05,10,145,24
8906071330065,,,0201152018/0019,IMFL,Wine,Rio Spritzer Fizzy Wine Cooler Lemon & Passion,330 ml,8 %v/v,8.83,0.05,10,145,24
8906071330072,,,0201152018/0020,IMFL,Wine,Rio Spritzer Fizzy Wine Cooler Orange & Pineapple,330 ml,8 %v/v,8.83,0.05,10,145,24
8906071330393,,,0201152019/0003,IMFL,Wine,Rio Strong Extra Dry Fizzy Wine,330 ml,15.5 %v/v,8.83,0.05,10,145,24
8906071330027,,,0201152018/0016,IMFL,Wine,Rio Strong Fizzy Port Wine,330 ml,15.5 %v/v,8.83,0.05,10,145,24
8906003211240,,,0201152009/0006,IMFL,Wine,Samara Red Wine,750 ml,11 %v/v,21.36,3.43,10,340,12
8906003211141,,,0201152009/0007,IMFL,Wine,Samara White Wine,750 ml,11 %v/v,21.36,3.43,10,340,12
8906003211522,,,0201152022/0006,IMFL,Wine,Satori Red Wine,375 ml,13 %v/v,33.03,0.18,10,515,24
8906003211516,,,0201152022/0006,IMFL,Wine,Satori Red Wine,750 ml,13 %v/v,61.61,3.3,10,955,12
8908001455411,,,0201152012/0082,IMFL,Wine,Sidus Premium Port Wine,375 ml,12 %v/v,,,,155,24
8908001455404,,,0201152012/0082,IMFL,Wine,Sidus Premium Port Wine,750 ml,12 %v/v,18.36,4.34,10,295,12
8906003211004,,,0201152020/0013,IMFL,Wine,Sula Brut Crement De Nashik,375 ml,12 %v/v,,,,555,24
8906003210991,,,0201152020/0013,IMFL,Wine,Sula Brut Crement De Nashik,750 ml,12 %v/v,70.71,4.15,10,1095,12
8906003210113,,,0201152013/0035,IMFL,Wine,Sula Brut Methode Traditionnelle,750 ml,12 %v/v,,,,930,12
8906003210144,,,0201152016/0016,IMFL,Wine,Sula Brut Tropicale Methode Traditionnelle,750 ml,12 %v/v,78.74,1.41,10,1215,12
8906003210113,,,0201152013/0019,IMFL,Wine,Sula Mosaic Chenin Sauvignon,750 ml,11.5 %v/v,,,,485,12
8906003210694,,,0201152012/0006,IMFL,Wine,Sula Mosaic Grenche Syrah,750 ml,,,,,485,12
8906003210052,,,0201152008/0042,IMFL,Wine,Sula Seco Methode Classique,750 ml,10.5 %v/v,,,,595,12
8906003210090,,,0201152015/0009,IMFL,Wine,Sula Seco Rose Methode Classique,750 ml,10.5 %v/v,41.96,3.6,10,655,12
8906003211554,,,0201152020/0017,IMFL,Wine,Sula Sparkling Shiraz Crement De Nashik,750 ml,13.5 %v/v,,,,1555,12
8906003210229,,,0201152015/0012,IMFL,Wine,Sula Vineyards Chenin Blanc,375 ml,12 %v/v,,,,290,24
8906003210212,,,0201152015/0012,IMFL,Wine,Sula Vineyards Chenin Blanc,750 ml,12 %v/v,36.52,1.84,10,570,12
8906003210199,,,0201152015/0010,IMFL,Wine,Sula Vineyards Chenin Blanc Reserve,750 ml,12.5 %v/v,,,,880,12
8906003210762,,,0201152020/0016,IMFL,Wine,Sula Vineyards Dindori Reserve Chardonnay,750 ml,12.5 %v/v,79.44,0.63,10,1225,12
8906003212575,,,0201152015/0006,IMFL,Wine,Sula Vineyards Dindori Reserve Shiraz,375 ml,13.5 %v/v,,,,470,24
8906003210588,,,0201152015/0006,IMFL,Wine,Sula Vineyards Dindori Reserve Shiraz,750 ml,13.5 %v/v,59.98,3.13,10,930,12
8906003210410,,,0201152015/0008,IMFL,Wine,Sula Vineyards Dindori Reserve Viognier,750 ml,13.5 %v/v,,,,790,12
8906003210243,,,0201152015/0015,IMFL,Wine,Sula Vineyards Late Harvest Chenin Blanc,375 ml,13.5 %v/v,28.52,4.05,10,450,24
8906003210250,,,0201152015/0015,IMFL,Wine,Sula Vineyards Late Harvest Chenin Blanc,750 ml,13.5 %v/v,57.04,3.1,10,885,12
8906003212209,,,0201152018/0015,IMFL,Wine,Sula Vineyards Rasa Cabernet Sauvignon,750 ml,14 %v/v,,,,1805,12
8906003210656,,,0201152015/0005,IMFL,Wine,Sula Vineyards Rasa Shiraz,750 ml,13.5 %v/v,90.23,0.72,10,1390,12
8906003210922,,,0201152020/0018,IMFL,Wine,Sula Vineyards Rasa Zinfandel,750 ml,14 %v/v,95.52,4.99,10,1475,12
8906003210373,,,0201152020/0018,IMFL,Wine,Sula Vineyards Riesling,750 ml,11 %v/v,55.78,2.31,10,865,12
8906003210274,,,0201152015/0013,IMFL,Wine,Sula Vineyards Sauvignon Blanc,375 ml,12.5 %v/v,,,,300,24
8906003210267,,,0201152015/0013,IMFL,Wine,Sula Vineyards Sauvignon Blanc,750 ml,12.5 %v/v,,,,585,12
8906003211318,,,0201152016/0017,IMFL,Wine,Sula Vineyards Shiraz Cabernet,375 ml,13 %v/v,,,,385,24
8906003211301,,,0201152016/0017,IMFL,Wine,Sula Vineyards Shiraz Cabernet,750 ml,13 %v/v,49.05,0.22,10,760,12
8906003210663,,,0201152014/0031,IMFL,Wine,Sula Vineyards Zinfandel,750 ml,13.5 %v/v,,,,715,12
8906003210731,,,0201152015/0014,IMFL,Wine,Sula Vineyards Zinfandel Rose,750 ml,11.5 %v/v,37.87,1.07,10,590,12
8906073181221,,,0201152020/0006,IMFL,Wine,Tilt Bubbly,250  ml,11 %v/v,11.45,0.01,10,185,24
8906073181214,,,0201152020/0007,IMFL,Wine,Tilt Bubbly Rose,250  ml,11 %v/v,11.45,0.01,10,185,24
8906073181191,,,0201152020/0004,IMFL,Wine,Tilt Red,250  ml,11 %v/v,11.45,0.01,10,185,24
8906073181207,,,0201152020/0005,IMFL,Wine,Tilt White,250  ml,11 %v/v,11.45,0.01,10,185,24
8906073181078,,,0201152022/0010,IMFL,Wine,Vero Bianco,750 ml,12 %v/v,31.88,2.74,10,500,12
8906073181092,,,0201152020/0002,IMFL,Wine,Vero Rose,750 ml,12 %v/v,31.88,2.74,10,500,12
8906073181054,,,0201152020/0001,IMFL,Wine,Vero Rosso,750 ml,12 %v/v,31.88,2.74,10,500,12
8901700070015,,,0201152018/0004,IMFL,Wine,Vijay Amritraj Reserve Collection Red,750 ml,14 %v/v,106.34,4.45,10,1640,12
8901700070014,,,0201152018/0005,IMFL,Wine,Vijay Amritraj Reserve Collection White,750 ml,13.5 %v/v,106.34,4.45,10,1640,12
8906027340216,,,0201152014/0016,IMFL,Wine,Zampa Soiree Brut,750 ml,12.5 %v/v,83.74,0.04,10,1290,12
8902967700059,,,0201152008/0002,IMFL,Wine,Zinzi Red Wine,750 ml,12.5 %v/v,32.05,0.08,10,500,12
8902967700035,,,0201152008/0001,IMFL,Wine,Zinzi White Wine,750 ml,12.5 %v/v,32.05,0.08,10,500,12
8906073181504,,,0201152022/0012,IMFL,Wine,Ziva Red Wine,750 ml,12 %v/v,34.67,0.1,10,540,12
8906073181542,,,0201152022/0014,IMFL,Wine,Ziva Rose Wine,750 ml,12 %v/v,34.67,0.1,10,540,12
8906073181528,,,0201152022/0013,IMFL,Wine,Ziva White Wine,750 ml,12.5 %V/V,34.67,0.1,10,540,12
3185370623442,,,0203182012/0007,OS,Chanmagne,Dom Perignon Cuvee Champagne,750 ml,25,,,,22130,12
3469380630219,,,0203182013/0001,OS,Chanmagne,Drappier Carte Dor Champagne,750 ml,25,,,,6910,12
3043700103814,,,0203182016/0001,OS,Chanmagne,G H Mumm Cordon Rouge Champagne,750 ml,25,,,,6010,12
3185370000335,,,0203182013/0007,OS,Chanmagne,Moet & Chandon Imperial,750 ml,25,,,,6750,12
3185370074831,,,0203182012/0008,OS,Chanmagne,Moet & Chandon Rose Imperial Champagne,750 ml,25,,,,8650,12
3245995960015,,,0203172012/0005,OS,Cognac,Hennessy Vs Cognac,700 ml,25,290.06,6.2,110,4550,12
3245990969419,,,0203172012/0004,OS,Cognac,Hennessy Vsop Cognac,700 ml,25,518.76,0.4,210,8140,12
3219820005899,,,0203172022/0001,OS,Cognac,Martell Vsop Cognac,700 ml,25,,,,8000,12
5000329002254,,,0203082016/0002,OS,Gin,Beefeater London Dry Gin,750 ml,25,109.59,4.81,90,1770,12
7640175740047,,,0203082008/0001,OS,Gin,Bombay Sapphire Distilled London Dry Gin,750 ml,25,136.12,9.33,100,2190,12
5600655090101,,,0203082021/0002,OS,Gin,Cobalto 17 Gin,700 ml,25,240.75,0.02,10,3790,12
5000289020701,,,0203082015/0001,OS,Gin,Gordons London Dry Gin,750 ml,25,102.93,6.68,90,1670,12
8006063000140,,,0203082020/0001,OS,Gin,J. Logon's Original London Gin,700 ml,25,,,,1950,12
8414771863719,,,0203082019/0001,OS,Gin,Jodhpur Imported London Dry Gin,700 ml,25,,,,3290,12
5010677925006,,,0203082017/0002,OS,Gin,Martini Bianco Vermouth,1000 ml,25,,,,1930,9
42213277,,,0203082018/0002,OS,Gin,Monkey 47 Schwarzwald Dry Gin,500 ml,25,221.54,3.67,110,3500,18
4901777305359,,,0203082021/0001,OS,Gin,Roku Gin,700 ml,25,241.76,4.59,110,3810,12
5000281016689,,,0203082016/0004,OS,Gin,Tanquerary No Ten Distilled Gin,1000 ml,25,,,,3760,9
5000291020706,,,0203082008/0002,OS,Gin,Tanqueray London Dry Gin,750 ml,25,,,,2220,12
5000289934237,5.00029E+12,,0203082016/0003,OS,Gin,The Original Gordons London Dry Gin,750 ml,25,,,,1540,12
82184000335,,,0203092019/0001,OS,Liqueur,Jack Daniel's Original Recipe Tennessee Honey Finely Crafted Honey Liqueur,750 ml,25,172.86,7.78,100,2750,12
4067700012586,,,0203092008/0016,OS,Liqueur,Jagermeister,750 ml,25,,,,2980,12
4067700013484,,,0203092008/0016,OS,Liqueur,Jagermeister,375 ml,25,,,,1550,24
8006063003349,,,0203092018/0005,OS,Liqueur,Liqueur Triple Sec,700 ml,25,,,,2020,12
5010677915007,,,0203092017/0002,OS,Liqueur,Martini Rosso Vermouth,1000 ml,25,,,,1930,
8002095200046,,,0203092012/0002,OS,Liqueur,Molinari Sambuca Extra Liqueur,750 ml,25,164.81,0.78,100,2620,12
8414771859972,,,0203092017/0001,OS,Liqueur,Orange Duck Triple Sec Liqueur,700 ml,25,,,,2170,12
721733000036,,,0203092018/0008,OS,Liqueur,Patron Xo Cafe,750 ml,25,,,,3760,12
3163937187446,,,0203092008/0021,OS,Liqueur,Ricard Anise,750 ml,25,,,,2290,12
8414771860282,,,0203092018/0007,OS,Liqueur,Sambuca Liqueur,700 ml,25,,,,2170,12
8034141060212,,,0203092018/0002,OS,Liqueur,Xenta Absenta,700 ml,25,,,,4060,12
8048098338,,,0203112021/0001,OS,Rum,Bacardi Anejo Cuatro Aged 4 Years Aged Gold Rum,750 ml,25,,,,2650,12
7610113001387,,,0203112018/0001,OS,Rum,Bacardi Reserva Ocho Aged 8 Years,750 ml,25,184.85,4.52,100,2930,12
7501012914611,,,0203162016/0008,OS,Tequila,Camino Real Gold Tequila,750 ml,25,139.87,2.01,100,2240,12
8906149870288,,,0203162021/0002,OS,Tequila,Casco Viejo Gold Tequila,750 ml,25,150.47,9.97,100,2410,12
8906149870271,,,0203162021/0003,OS,Tequila,Casco Viejo Silver Tequila,750 ml,25,150.47,9.97,100,2410,12
7502265140338,,,0203162012/0006,OS,Tequila,Corralejo Blanco Tequila,750 ml,25,,,,7210,12
7502265140505,,,0203162012/0007,OS,Tequila,Corralejo Reposado Tequila,750 ml,25,457.45,7.48,210,7210,12
3162040111027,,,0203162017/0001,OS,Tequila,Don Angel Tequila Blanco,750 ml,25,156.26,1.41,100,2490,12
3162040110617,,,0203162021/0001,OS,Tequila,"Don Angel, Tequila Oro",1000 ml,25,,,,2610,9
5021692550289,,,0203162012/0013,OS,Tequila,La Chica Tequila Blanco,700 ml,25,120.32,0.84,90,1930,12
5021692550296,,,0203162012/0012,OS,Tequila,La Chica Tequila Gold,700 ml,25,120.32,0.84,90,1930,12
72173300002,,,0203162018/0003,OS,Tequila,Patron Silver Tequila,750 ml,25,,,,5050,12
8006063005770,,,0203162018/0001,OS,Tequila,Tequila Acapulco Gold,700 ml,25,,,,2140,12
8006063005701,,,0203162018/0002,OS,Tequila,Tequila Acapulco Silver,700 ml,25,,,,2090,12
7501012916127,,,0203162012/0017,OS,Tequila,Tequila Camino Real Blanco,750 ml,25,139.87,2.01,100,2240,12
7502265140512,,,0203162022/0001,OS,Tequila,Tequila Corralejo Anejo,750 ml,25,595.09,3.67,210,9310,12
7502265140529,,,0203162022/0002,OS,Tequila,Tequila Corralejo Triple Destilado,750 ml,25,,,,8050,12
8006063004643,,,0203132018/0004,OS,Vodka,2nite Vodka,1000 ml,25,,,,2740,9
7312040090754,,,0203132013/0003,OS,Vodka,Absolut Citron Lemon Flavoured Vodka,750 ml,25,,,,1870,12
7312040217519,,,0203132015/0006,OS,Vodka,Absolut Elyx Vodka,750 ml,25,,,,3040,12
7312040552160,,,0203132022/0009,OS,Vodka,Absolut Grapefruit,750 ml,25,,,,1900,12
7312040551996,,,0203132015/0002,OS,Vodka,Absolut India Vodka,750 ml,25,,,,,12
7312040551675,,,0203132018/0005,OS,Vodka,Absolut Lime Lime Flavored Vodka,750 ml,25,,,,1850,12
7312040050758,,,0203132013/0005,OS,Vodka,Absolut Mandrin Mandarin Flavoured Vodka,750 ml,25,,,,1870,12
7312040006755,,,0203132013/0007,OS,Vodka,Absolut Peppar Flavoured Vodka,750 ml,25,,,,,12
7312040040759,,,0203132017/0003,OS,Vodka,Absolut Raspberri Raspberry Flavored Vodka,750 ml,25,,,,1880,12
7312040017201,,,0203132008/0012,OS,Vodka,Absolut Vodka,200 ml,25, ,,,660,
7312040017010,,,0203132008/0012,OS,Vodka,Absolut Vodka,750 ml,25,111.03,2.76,90,1790,12
7312040551941,,,0203132022/0010,OS,Vodka,Absolut Vodka Rainbow,750 ml,25,,,,1790,12
4603928000976,,,0203132019/0003,OS,Vodka,Beluga Noble Vodka,700 ml,25,,,,4080,12
5901041003454,,,0203132008/0017,OS,Vodka,Belvedere Vodka,700 ml,25,,,,3450,12
,,,0203132008/0005,OS,Vodka,Ciroc Snap Frost Vodka,750 ml,25,,,,3370,12
8719326658827,,,0203132022/0008,OS,Vodka,D'yavol Single Estate Vodka,750 ml,25,,,,3690,12
6412709021301,,,0203132022/0001,OS,Vodka,Finlandia Vodka Of Finland,750 ml,25,115.81,9.82,90,1870,12
80480280024,,,0203132008/0001,OS,Vodka,Grey Goose Vodka,750 ml,25,225.65,0.78,110,3560,12
85156275038,,,0203132012/0007,OS,Vodka,Ketel One Vodka,750 ml,25,,,,1810,12
4660012300053,,,0203132018/0007,OS,Vodka,Kremlin Award Classic Vodka,700 ml,,,,,3290,12
8000040007504,,,0203132008/0010,OS,Vodka,Skyy Vodka,750 ml,25,129.9,4.32,100,2090,12
4750021000157,,,0203132006/0001,OS,Vodka,Stolichnaya Vodka,750 ml,25,117.05,0.81,90,1880,12
619947000020,,,0203132018/0002,OS,Vodka,Tito's Handmade Vodka,750 ml,25,186.72,5.86,100,2960,12
,,,0203142012/0046,OS,Whisky,Aberfeldy Single Highland Malt Scotch Whisky Aged,,,,,,,
5000277003457,,,0203142013/0019,OS,Whisky,Aberfeldy Single Highland Malt Scotch Whisky Aged 12 Years,750 ml,25,,,,3640,12
30470100017849,,,0203142017/0003,OS,Whisky,Aberlour Highland Single Malt Scotch Whisky 12 Years Old,700 ml,25,,,,4060,12
5000299298022,,,0203142019/0003,OS,Whisky,Aberlour Highland Single Malt Scotch Whisky 16 Years Old,700 ml,25,,,,7810,12
5000299298190,,,0203142019/0004,OS,Whisky,Aberlour Highland Single Malt Scotch Whisky 18 Years Old,700 ml,25,,,,14550,12
3047100056251,,,0203142022/0005,OS,Whisky,Aberlour Speyside Single Malt Scotch Whisky 12 Years Old,700 ml,25,,,,4060,12
